WHAM	LUMPY	GS	type	length
FALSE	FALSE	TRUE	DEL	-3356
TRUE	FALSE	FALSE	DUP	43
FALSE	FALSE	TRUE	MIXED	1047
FALSE	FALSE	TRUE	DUP	2678
FALSE	FALSE	TRUE	MIXED	7702
FALSE	FALSE	TRUE	MIXED	6114
FALSE	FALSE	TRUE	DEL	-18219
TRUE	FALSE	FALSE	DEL	-8673
FALSE	FALSE	TRUE	MIXED	4650
FALSE	FALSE	TRUE	DUP	5679
FALSE	TRUE	FALSE	DUP	553
FALSE	FALSE	TRUE	MIXED	4438
FALSE	TRUE	FALSE	DEL	-16078
FALSE	TRUE	FALSE	DEL	-3661
TRUE	TRUE	FALSE	DUP	12484
FALSE	FALSE	TRUE	MIXED	2561
FALSE	FALSE	TRUE	DUP	3526
TRUE	FALSE	FALSE	DUP	23
FALSE	FALSE	TRUE	DUP	22802
FALSE	FALSE	TRUE	DUP	3324
FALSE	FALSE	TRUE	DUP	12382
FALSE	FALSE	TRUE	DUP	9694
FALSE	FALSE	TRUE	DUP	9948
FALSE	FALSE	TRUE	MIXED	21106
FALSE	FALSE	TRUE	MIXED	1299
FALSE	FALSE	TRUE	DUP	12214
FALSE	FALSE	TRUE	DUP	5251
FALSE	FALSE	TRUE	DUP	18895
FALSE	FALSE	TRUE	MIXED	13409
FALSE	FALSE	TRUE	MIXED	4417
FALSE	FALSE	TRUE	MIXED	2340
FALSE	FALSE	TRUE	MIXED	4825
FALSE	FALSE	TRUE	MIXED	3919
FALSE	FALSE	TRUE	MIXED	1880
FALSE	FALSE	TRUE	DEL	-6368
FALSE	FALSE	TRUE	DEL	-1033
FALSE	FALSE	TRUE	MIXED	4724
FALSE	FALSE	TRUE	MIXED	1099
FALSE	FALSE	TRUE	DUP	7074
FALSE	FALSE	TRUE	MIXED	1452
FALSE	FALSE	TRUE	MIXED	6387
FALSE	FALSE	TRUE	MIXED	21289
FALSE	FALSE	TRUE	MIXED	10516
FALSE	FALSE	TRUE	MIXED	1638
FALSE	FALSE	TRUE	MIXED	1730
FALSE	FALSE	TRUE	DUP	4399
FALSE	FALSE	TRUE	DUP	6054
FALSE	FALSE	TRUE	MIXED	1979
FALSE	FALSE	TRUE	DUP	4291
FALSE	FALSE	TRUE	DUP	2249
FALSE	FALSE	TRUE	DUP	3202
FALSE	FALSE	TRUE	MIXED	2330
FALSE	FALSE	TRUE	DUP	6422
FALSE	FALSE	TRUE	DUP	6933
FALSE	FALSE	TRUE	DUP	13999
FALSE	FALSE	TRUE	DUP	14094
FALSE	FALSE	TRUE	DUP	15471
FALSE	FALSE	TRUE	MIXED	2865
FALSE	FALSE	TRUE	DUP	3137
FALSE	FALSE	TRUE	MIXED	2504
FALSE	FALSE	TRUE	MIXED	9240
FALSE	TRUE	FALSE	DEL	-4131277
FALSE	TRUE	FALSE	DUP	4131357
FALSE	FALSE	TRUE	DUP	32430
FALSE	FALSE	TRUE	DUP	8536
FALSE	FALSE	TRUE	DUP	6649
FALSE	FALSE	TRUE	DUP	11314
FALSE	FALSE	TRUE	DUP	5370
FALSE	FALSE	TRUE	DUP	7836
FALSE	FALSE	TRUE	DUP	14570
TRUE	FALSE	FALSE	INV	404827
FALSE	FALSE	TRUE	DUP	6588
FALSE	FALSE	TRUE	DUP	52799
FALSE	FALSE	TRUE	DUP	14800
FALSE	FALSE	TRUE	DUP	7640
FALSE	FALSE	TRUE	DUP	3489
FALSE	FALSE	TRUE	DUP	20187
FALSE	FALSE	TRUE	DUP	7723
FALSE	FALSE	TRUE	MIXED	11984
FALSE	FALSE	TRUE	DUP	10724
FALSE	FALSE	TRUE	DEL	-1442
TRUE	FALSE	FALSE	DUP	47
FALSE	FALSE	TRUE	MIXED	3149
FALSE	FALSE	TRUE	MIXED	2823
TRUE	FALSE	FALSE	DUP	42
FALSE	FALSE	TRUE	DUP	11138
TRUE	FALSE	FALSE	DEL	-27
FALSE	FALSE	TRUE	MIXED	2399
TRUE	TRUE	FALSE	DEL	-2938
FALSE	FALSE	TRUE	MIXED	2658
TRUE	FALSE	FALSE	DUP	50
TRUE	TRUE	FALSE	DEL	-2220
FALSE	FALSE	TRUE	MIXED	1969
FALSE	FALSE	TRUE	DEL	-5831
FALSE	FALSE	TRUE	MIXED	1017
FALSE	FALSE	TRUE	DEL	-2091
FALSE	TRUE	FALSE	DEL	-694262
TRUE	FALSE	FALSE	DEL	-82
FALSE	FALSE	TRUE	MIXED	1072
TRUE	FALSE	FALSE	DUP	36
FALSE	FALSE	TRUE	MIXED	2959
FALSE	FALSE	TRUE	MIXED	2072
FALSE	FALSE	TRUE	MIXED	1160
FALSE	FALSE	TRUE	MIXED	12717
FALSE	FALSE	TRUE	MIXED	1621
FALSE	FALSE	TRUE	MIXED	9623
FALSE	FALSE	TRUE	MIXED	2451
FALSE	FALSE	TRUE	MIXED	10771
FALSE	FALSE	TRUE	MIXED	15201
FALSE	FALSE	TRUE	MIXED	7980
FALSE	FALSE	TRUE	MIXED	1199
FALSE	FALSE	TRUE	MIXED	4344
FALSE	FALSE	TRUE	MIXED	33518
TRUE	TRUE	FALSE	DEL	-271
TRUE	FALSE	FALSE	DUP	81
FALSE	FALSE	TRUE	MIXED	5201
FALSE	FALSE	TRUE	MIXED	5505
FALSE	FALSE	TRUE	MIXED	1042
FALSE	FALSE	TRUE	MIXED	1551
FALSE	FALSE	TRUE	MIXED	16826
FALSE	FALSE	TRUE	MIXED	2863
FALSE	FALSE	TRUE	DUP	19133
FALSE	FALSE	TRUE	MIXED	5646
FALSE	FALSE	TRUE	DUP	31979
FALSE	FALSE	TRUE	DUP	5387
FALSE	FALSE	TRUE	MIXED	2839
TRUE	TRUE	FALSE	DUP	334
FALSE	FALSE	TRUE	MIXED	9667
FALSE	FALSE	TRUE	MIXED	5378
FALSE	FALSE	TRUE	MIXED	1645
FALSE	FALSE	TRUE	MIXED	4625
FALSE	FALSE	TRUE	MIXED	10356
FALSE	FALSE	TRUE	DUP	24959
FALSE	FALSE	TRUE	MIXED	2795
FALSE	TRUE	FALSE	DEL	-500
FALSE	FALSE	TRUE	MIXED	2279
TRUE	FALSE	FALSE	DEL	-72
TRUE	FALSE	FALSE	DUP	28
FALSE	FALSE	TRUE	DEL	-1726
FALSE	FALSE	TRUE	MIXED	2249
TRUE	FALSE	FALSE	DEL	-31
FALSE	FALSE	TRUE	DEL	-10033
FALSE	FALSE	TRUE	DEL	-4977
FALSE	FALSE	TRUE	DUP	6954
FALSE	FALSE	TRUE	DUP	1999
FALSE	FALSE	TRUE	DUP	15253
FALSE	FALSE	TRUE	MIXED	3179
TRUE	TRUE	FALSE	DUP	7188547
FALSE	FALSE	TRUE	DEL	-1501
FALSE	FALSE	TRUE	DEL	-1219
FALSE	FALSE	TRUE	MIXED	1421
FALSE	FALSE	TRUE	MIXED	3049
FALSE	FALSE	TRUE	DEL	-1667
TRUE	TRUE	TRUE	DEL	-1797
FALSE	FALSE	TRUE	DUP	8922
FALSE	FALSE	TRUE	DUP	2363
FALSE	FALSE	TRUE	DUP	12981
FALSE	FALSE	TRUE	DUP	3142
FALSE	FALSE	TRUE	DUP	22072
FALSE	FALSE	TRUE	MIXED	3757
FALSE	FALSE	TRUE	MIXED	6720
FALSE	FALSE	TRUE	MIXED	3140
FALSE	FALSE	TRUE	MIXED	6427
FALSE	FALSE	TRUE	MIXED	9711
FALSE	FALSE	TRUE	MIXED	14332
FALSE	FALSE	TRUE	DUP	17631
FALSE	FALSE	TRUE	DUP	10492
FALSE	FALSE	TRUE	DUP	2615
FALSE	FALSE	TRUE	DUP	10014
TRUE	FALSE	FALSE	DEL	-38
FALSE	FALSE	TRUE	DEL	-6073
TRUE	TRUE	FALSE	DEL	-125
TRUE	TRUE	FALSE	DEL	-63
TRUE	TRUE	FALSE	DEL	-350
FALSE	FALSE	TRUE	DEL	-8003
FALSE	FALSE	TRUE	DEL	-4567
FALSE	FALSE	TRUE	DEL	-999
TRUE	FALSE	FALSE	DEL	-22
FALSE	FALSE	TRUE	DEL	-13167
FALSE	FALSE	TRUE	DEL	-2374
FALSE	FALSE	TRUE	DEL	-2586
TRUE	TRUE	FALSE	DEL	-135
TRUE	FALSE	FALSE	DEL	-16
FALSE	FALSE	TRUE	MIXED	1628
TRUE	FALSE	FALSE	DUP	33
FALSE	FALSE	TRUE	DEL	-4322
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	DEL	-2499
FALSE	FALSE	TRUE	DEL	-4045
TRUE	FALSE	FALSE	INV	77
TRUE	TRUE	FALSE	DEL	-306
TRUE	FALSE	FALSE	DUP	66
FALSE	FALSE	TRUE	DUP	2741
FALSE	FALSE	TRUE	MIXED	999
TRUE	FALSE	FALSE	DEL	-24
FALSE	FALSE	TRUE	DUP	11509
TRUE	FALSE	FALSE	DEL	-49
TRUE	TRUE	FALSE	DEL	-138
FALSE	FALSE	TRUE	DEL	-1534
TRUE	FALSE	FALSE	DUP	50
TRUE	FALSE	FALSE	DEL	-17
FALSE	FALSE	TRUE	MIXED	5631
FALSE	FALSE	TRUE	DUP	2683
TRUE	FALSE	FALSE	INV	742
FALSE	FALSE	TRUE	DEL	-5212
FALSE	TRUE	FALSE	DEL	-283
TRUE	TRUE	FALSE	DEL	-311
FALSE	FALSE	TRUE	MIXED	5007
FALSE	FALSE	TRUE	DEL	-2016
TRUE	FALSE	FALSE	DEL	-43
FALSE	FALSE	TRUE	DEL	-1428
FALSE	FALSE	TRUE	MIXED	999
TRUE	FALSE	FALSE	DUP	53
FALSE	TRUE	FALSE	DEL	-601
TRUE	FALSE	FALSE	DEL	-107
TRUE	TRUE	FALSE	DEL	-1041
FALSE	FALSE	TRUE	DUP	1999
FALSE	FALSE	TRUE	DEL	-2360
FALSE	FALSE	TRUE	DEL	-3999
FALSE	FALSE	TRUE	MIXED	2299
FALSE	FALSE	TRUE	DEL	-1334
FALSE	FALSE	TRUE	DUP	60722
FALSE	FALSE	TRUE	DUP	29747
TRUE	TRUE	TRUE	DEL	-5548
FALSE	FALSE	TRUE	DUP	20907
FALSE	FALSE	TRUE	MIXED	1600
FALSE	FALSE	TRUE	DUP	13285
TRUE	FALSE	FALSE	DUP	29654570
FALSE	FALSE	TRUE	DUP	3104
FALSE	FALSE	TRUE	DUP	54012
FALSE	FALSE	TRUE	MIXED	3250
FALSE	FALSE	TRUE	MIXED	3527
FALSE	FALSE	TRUE	MIXED	4038
FALSE	FALSE	TRUE	MIXED	6475
FALSE	FALSE	TRUE	DEL	-2149
FALSE	FALSE	TRUE	MIXED	1199
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	DEL	-1399
FALSE	FALSE	TRUE	DEL	-3999
TRUE	TRUE	FALSE	DEL	-38
FALSE	TRUE	FALSE	DEL	-468
FALSE	FALSE	TRUE	DEL	-1406
FALSE	FALSE	TRUE	DEL	-1199
FALSE	FALSE	TRUE	DEL	-1999
FALSE	FALSE	TRUE	DEL	-2003
FALSE	TRUE	TRUE	DEL	-1131
FALSE	TRUE	FALSE	DEL	-2793
FALSE	FALSE	TRUE	DEL	-2498
TRUE	FALSE	FALSE	DEL	-197
FALSE	FALSE	TRUE	DUP	3520
FALSE	FALSE	TRUE	DEL	-1149
FALSE	FALSE	TRUE	DEL	-1348
FALSE	FALSE	TRUE	DEL	-6932
FALSE	FALSE	TRUE	MIXED	4888
FALSE	FALSE	TRUE	MIXED	3467
FALSE	FALSE	TRUE	MIXED	1512
FALSE	FALSE	TRUE	MIXED	1255
FALSE	FALSE	TRUE	MIXED	7599
FALSE	FALSE	TRUE	MIXED	1107
FALSE	FALSE	TRUE	MIXED	1638
FALSE	FALSE	TRUE	MIXED	4384
FALSE	FALSE	TRUE	MIXED	1634
FALSE	FALSE	TRUE	MIXED	4747
FALSE	FALSE	TRUE	MIXED	5298
FALSE	FALSE	TRUE	MIXED	1243
FALSE	FALSE	TRUE	MIXED	2249
FALSE	FALSE	TRUE	DEL	-1316
FALSE	FALSE	TRUE	MIXED	1595
TRUE	FALSE	FALSE	DEL	-27
FALSE	FALSE	TRUE	DEL	-1957
TRUE	TRUE	FALSE	DEL	-44
FALSE	FALSE	TRUE	DUP	15738
FALSE	FALSE	TRUE	DEL	-1538
FALSE	FALSE	TRUE	DEL	-3549
FALSE	FALSE	TRUE	DEL	-4218
FALSE	FALSE	TRUE	DEL	-3612
FALSE	FALSE	TRUE	DEL	-3410
FALSE	TRUE	FALSE	DEL	-66256
FALSE	TRUE	FALSE	DUP	390
TRUE	TRUE	FALSE	DEL	-79
FALSE	FALSE	TRUE	DUP	2421
FALSE	FALSE	TRUE	DUP	3209
FALSE	FALSE	TRUE	MIXED	2183
FALSE	FALSE	TRUE	DUP	16695
FALSE	FALSE	TRUE	MIXED	1599
FALSE	FALSE	TRUE	MIXED	10370
FALSE	FALSE	TRUE	DEL	-1575
FALSE	FALSE	TRUE	DUP	15806
FALSE	FALSE	TRUE	MIXED	29205
FALSE	FALSE	TRUE	MIXED	1664
FALSE	FALSE	TRUE	MIXED	4475
FALSE	FALSE	TRUE	DUP	4339
FALSE	FALSE	TRUE	MIXED	3017
FALSE	FALSE	TRUE	DUP	3757
FALSE	FALSE	TRUE	MIXED	46977
FALSE	FALSE	TRUE	DUP	3746
FALSE	FALSE	TRUE	MIXED	3819
FALSE	FALSE	TRUE	DUP	11028
FALSE	FALSE	TRUE	DUP	11485
FALSE	FALSE	TRUE	MIXED	15807
FALSE	FALSE	TRUE	MIXED	1951
FALSE	FALSE	TRUE	MIXED	3621
FALSE	FALSE	TRUE	MIXED	7499
FALSE	FALSE	TRUE	MIXED	31320
FALSE	FALSE	TRUE	MIXED	1066
FALSE	FALSE	TRUE	MIXED	14201
FALSE	FALSE	TRUE	MIXED	51436
FALSE	FALSE	TRUE	MIXED	6070
TRUE	FALSE	FALSE	DEL	-27
FALSE	FALSE	TRUE	MIXED	4323
FALSE	FALSE	TRUE	MIXED	55828
FALSE	FALSE	TRUE	MIXED	1013
FALSE	FALSE	TRUE	MIXED	7695
FALSE	FALSE	TRUE	MIXED	2516
FALSE	FALSE	TRUE	MIXED	1885
FALSE	FALSE	TRUE	MIXED	2830
FALSE	FALSE	TRUE	MIXED	5160
FALSE	FALSE	TRUE	MIXED	5540
FALSE	FALSE	TRUE	MIXED	5396
FALSE	FALSE	TRUE	MIXED	2604
FALSE	FALSE	TRUE	DEL	-1347
FALSE	FALSE	TRUE	MIXED	2747
FALSE	FALSE	TRUE	DUP	27585
FALSE	FALSE	TRUE	MIXED	1199
FALSE	FALSE	TRUE	DUP	2349
TRUE	FALSE	FALSE	DEL	-26
FALSE	FALSE	TRUE	DEL	-5286
TRUE	FALSE	FALSE	DUP	53
FALSE	FALSE	TRUE	DEL	-5505
TRUE	FALSE	FALSE	DUP	28
TRUE	TRUE	FALSE	DEL	-67
TRUE	TRUE	FALSE	DEL	-308
FALSE	FALSE	TRUE	DUP	2099
FALSE	FALSE	TRUE	MIXED	1699
TRUE	FALSE	FALSE	DEL	-84
TRUE	TRUE	FALSE	DEL	-295
FALSE	FALSE	TRUE	DEL	-5471
FALSE	FALSE	TRUE	DUP	49555
FALSE	FALSE	TRUE	DUP	8714
FALSE	FALSE	TRUE	MIXED	5048
FALSE	FALSE	TRUE	MIXED	5249
FALSE	FALSE	TRUE	DUP	3799
FALSE	FALSE	TRUE	DUP	9962
FALSE	FALSE	TRUE	MIXED	1740
FALSE	FALSE	TRUE	MIXED	1299
TRUE	FALSE	FALSE	DUP	47
TRUE	FALSE	FALSE	DEL	-35
FALSE	FALSE	TRUE	DEL	-8044
FALSE	FALSE	TRUE	DEL	-5444
FALSE	FALSE	TRUE	MIXED	8037
FALSE	FALSE	TRUE	DEL	-9546
FALSE	FALSE	TRUE	DEL	-999
FALSE	FALSE	TRUE	DEL	-2149
TRUE	TRUE	FALSE	DEL	-318
TRUE	FALSE	FALSE	DUP	45
FALSE	FALSE	TRUE	DEL	-5404
TRUE	FALSE	FALSE	DUP	21
TRUE	FALSE	FALSE	DEL	-82
TRUE	TRUE	FALSE	DEL	-141
FALSE	FALSE	TRUE	DEL	-20608
TRUE	FALSE	FALSE	DUP	39
TRUE	FALSE	FALSE	DUP	36
TRUE	TRUE	FALSE	DEL	-97
FALSE	FALSE	TRUE	DEL	-2299
TRUE	FALSE	FALSE	DUP	28
TRUE	FALSE	FALSE	DUP	38
FALSE	FALSE	TRUE	MIXED	5790
FALSE	FALSE	TRUE	MIXED	1399
FALSE	FALSE	TRUE	MIXED	10436
FALSE	FALSE	TRUE	MIXED	1223
FALSE	FALSE	TRUE	MIXED	2049
FALSE	FALSE	TRUE	MIXED	9801
FALSE	FALSE	TRUE	DEL	-5532
FALSE	TRUE	FALSE	DEL	-361
FALSE	FALSE	TRUE	DEL	-1507
FALSE	FALSE	TRUE	DEL	-4024
FALSE	FALSE	TRUE	DEL	-1521
TRUE	TRUE	FALSE	DEL	-76
FALSE	FALSE	TRUE	MIXED	2349
FALSE	FALSE	TRUE	MIXED	1599
FALSE	FALSE	TRUE	DEL	-4002
FALSE	FALSE	TRUE	DEL	-5361
TRUE	TRUE	FALSE	DEL	-273
TRUE	TRUE	FALSE	DEL	-324
TRUE	FALSE	FALSE	INV	26
FALSE	FALSE	TRUE	DEL	-3741
TRUE	FALSE	FALSE	DEL	-40
FALSE	FALSE	TRUE	MIXED	1090
TRUE	FALSE	FALSE	DUP	20
FALSE	FALSE	TRUE	MIXED	4090
FALSE	FALSE	TRUE	MIXED	4043
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	DEL	-7152
FALSE	FALSE	TRUE	DEL	-32252
TRUE	TRUE	FALSE	DEL	-303
TRUE	FALSE	FALSE	DEL	-28
TRUE	TRUE	TRUE	DEL	-1016
TRUE	FALSE	FALSE	INV	1140
FALSE	FALSE	TRUE	MIXED	2597
TRUE	FALSE	FALSE	DUP	46
FALSE	FALSE	TRUE	MIXED	2163
TRUE	TRUE	FALSE	DEL	-309
FALSE	TRUE	FALSE	DEL	-355
TRUE	FALSE	FALSE	DEL	-39
TRUE	TRUE	FALSE	DEL	-60
TRUE	TRUE	FALSE	DEL	-310
FALSE	FALSE	TRUE	DEL	-1525
FALSE	FALSE	TRUE	DEL	-3549
FALSE	FALSE	TRUE	MIXED	1224
FALSE	FALSE	TRUE	MIXED	1499
FALSE	FALSE	TRUE	MIXED	6024
FALSE	FALSE	TRUE	MIXED	1423
FALSE	FALSE	TRUE	DUP	50812
FALSE	FALSE	TRUE	MIXED	16691
FALSE	FALSE	TRUE	MIXED	11835
FALSE	FALSE	TRUE	MIXED	1299
FALSE	FALSE	TRUE	DUP	6886
FALSE	FALSE	TRUE	DUP	29634
FALSE	FALSE	TRUE	MIXED	5440
FALSE	FALSE	TRUE	MIXED	10099
FALSE	FALSE	TRUE	MIXED	7222
FALSE	FALSE	TRUE	MIXED	17656
FALSE	FALSE	TRUE	MIXED	1099
FALSE	FALSE	TRUE	MIXED	1499
FALSE	FALSE	TRUE	MIXED	6745
FALSE	FALSE	TRUE	MIXED	3699
FALSE	FALSE	TRUE	MIXED	2899
FALSE	FALSE	TRUE	DUP	13015
FALSE	FALSE	TRUE	MIXED	999
FALSE	FALSE	TRUE	DUP	6054
FALSE	FALSE	TRUE	DEL	-5899
TRUE	FALSE	FALSE	DEL	-16
FALSE	FALSE	TRUE	MIXED	7660
FALSE	FALSE	TRUE	DEL	-2550
FALSE	FALSE	TRUE	MIXED	5435
FALSE	FALSE	TRUE	MIXED	2275
FALSE	FALSE	TRUE	DEL	-10661
TRUE	FALSE	FALSE	DEL	-19
TRUE	FALSE	FALSE	DUP	32
TRUE	TRUE	FALSE	DEL	-294
FALSE	FALSE	TRUE	DEL	-11305
FALSE	FALSE	TRUE	DEL	-2899
FALSE	TRUE	FALSE	INV	144
TRUE	FALSE	FALSE	INV	22
FALSE	FALSE	TRUE	MIXED	3867
FALSE	FALSE	TRUE	DEL	-2699
TRUE	TRUE	TRUE	DEL	-5445
TRUE	FALSE	FALSE	DUP	32
TRUE	FALSE	FALSE	DEL	-32
TRUE	TRUE	FALSE	DEL	-441
FALSE	TRUE	FALSE	DEL	-2313
FALSE	TRUE	FALSE	DUP	2307
FALSE	FALSE	TRUE	DUP	6821
FALSE	FALSE	TRUE	MIXED	5888
FALSE	FALSE	TRUE	MIXED	2963
FALSE	FALSE	TRUE	DUP	5883
FALSE	FALSE	TRUE	DUP	2619
FALSE	FALSE	TRUE	DEL	-1057
FALSE	FALSE	TRUE	DEL	-2620
TRUE	TRUE	FALSE	DUP	234
TRUE	FALSE	FALSE	DUP	71
FALSE	FALSE	TRUE	MIXED	5249
FALSE	FALSE	TRUE	MIXED	4899
FALSE	FALSE	TRUE	MIXED	2346
TRUE	TRUE	FALSE	DUP	105
FALSE	FALSE	TRUE	DEL	-5399
FALSE	FALSE	TRUE	DEL	-8178
TRUE	FALSE	FALSE	DUP	60
TRUE	TRUE	TRUE	DEL	-2144
TRUE	FALSE	FALSE	DEL	-4
TRUE	TRUE	FALSE	DEL	-304
TRUE	FALSE	FALSE	DEL	-24
FALSE	FALSE	TRUE	DEL	-14209
FALSE	FALSE	TRUE	MIXED	6457
FALSE	FALSE	TRUE	DEL	-5383
FALSE	FALSE	TRUE	DEL	-1649
FALSE	FALSE	TRUE	DEL	-1599
FALSE	FALSE	TRUE	DEL	-4439
TRUE	TRUE	FALSE	DEL	-294
TRUE	FALSE	FALSE	INV	76
FALSE	FALSE	TRUE	DEL	-3199
FALSE	FALSE	TRUE	DEL	-11309
FALSE	FALSE	TRUE	MIXED	1785
FALSE	FALSE	TRUE	DUP	2962
FALSE	FALSE	TRUE	MIXED	6155
FALSE	FALSE	TRUE	MIXED	1480
FALSE	FALSE	TRUE	DEL	-2902
FALSE	FALSE	TRUE	MIXED	20127
FALSE	FALSE	TRUE	MIXED	1605
FALSE	FALSE	TRUE	MIXED	7836
TRUE	TRUE	FALSE	DEL	-1928
FALSE	FALSE	TRUE	MIXED	1854
FALSE	FALSE	TRUE	DEL	-2399
FALSE	FALSE	TRUE	DEL	-15956
FALSE	FALSE	TRUE	DEL	-1849
FALSE	FALSE	TRUE	DEL	-1099
FALSE	FALSE	TRUE	DEL	-6021
FALSE	FALSE	TRUE	MIXED	999
TRUE	FALSE	FALSE	DEL	-20
TRUE	TRUE	FALSE	DEL	-75
FALSE	FALSE	TRUE	DEL	-6604
FALSE	FALSE	TRUE	DEL	-2910
FALSE	FALSE	TRUE	DEL	-5125
TRUE	TRUE	FALSE	DEL	-6050
TRUE	TRUE	FALSE	DEL	-723
FALSE	FALSE	TRUE	DEL	-1999
FALSE	FALSE	TRUE	MIXED	3917
FALSE	FALSE	TRUE	DUP	6799
FALSE	FALSE	TRUE	DEL	-9496
FALSE	FALSE	TRUE	DEL	-1349
FALSE	FALSE	TRUE	DEL	-13035
FALSE	FALSE	TRUE	DEL	-4398
TRUE	TRUE	FALSE	DEL	-316
TRUE	FALSE	FALSE	DEL	-22
TRUE	TRUE	FALSE	DEL	-306
TRUE	TRUE	TRUE	DEL	-1008
TRUE	TRUE	FALSE	DEL	-6093
FALSE	FALSE	TRUE	DEL	-5799
TRUE	TRUE	FALSE	DEL	-315
FALSE	FALSE	TRUE	MIXED	3250
TRUE	FALSE	FALSE	DEL	-76
TRUE	FALSE	FALSE	DUP	27
TRUE	FALSE	FALSE	DEL	-27
FALSE	FALSE	TRUE	DEL	-4434
FALSE	FALSE	TRUE	DEL	-7629
FALSE	TRUE	FALSE	DEL	-407
FALSE	FALSE	TRUE	DEL	-2544
FALSE	FALSE	TRUE	DEL	-3580
TRUE	FALSE	FALSE	DUP	56
FALSE	FALSE	TRUE	DEL	-11885
FALSE	FALSE	TRUE	DEL	-1777
TRUE	FALSE	FALSE	DEL	-138
TRUE	TRUE	FALSE	DEL	-152
FALSE	TRUE	FALSE	DUP	611
TRUE	FALSE	FALSE	DUP	42
FALSE	FALSE	TRUE	DEL	-2199
TRUE	FALSE	FALSE	DEL	-157
FALSE	FALSE	TRUE	DEL	-6067
FALSE	FALSE	TRUE	MIXED	2021
TRUE	TRUE	FALSE	DEL	-56
FALSE	FALSE	TRUE	DUP	3018
FALSE	FALSE	TRUE	DEL	-3424
TRUE	TRUE	TRUE	DEL	-2154
FALSE	FALSE	TRUE	DUP	30398
FALSE	FALSE	TRUE	DEL	-1199
FALSE	FALSE	TRUE	DEL	-9127
FALSE	FALSE	TRUE	MIXED	3099
FALSE	FALSE	TRUE	DEL	-1199
FALSE	FALSE	TRUE	DUP	9026
FALSE	FALSE	TRUE	DUP	2974
FALSE	FALSE	TRUE	DUP	5854
FALSE	FALSE	TRUE	DEL	-10271
FALSE	FALSE	TRUE	DEL	-2064
FALSE	FALSE	TRUE	DEL	-1799
FALSE	FALSE	TRUE	DEL	-2730
FALSE	FALSE	TRUE	DEL	-5945
FALSE	FALSE	TRUE	DEL	-1099
FALSE	TRUE	FALSE	DEL	-51292
FALSE	TRUE	FALSE	DEL	-51175
FALSE	FALSE	TRUE	MIXED	3018
FALSE	FALSE	TRUE	DUP	4084
FALSE	FALSE	TRUE	MIXED	2218
FALSE	TRUE	FALSE	DEL	-1111
FALSE	FALSE	TRUE	MIXED	1223
FALSE	FALSE	TRUE	DEL	-1099
FALSE	FALSE	TRUE	DUP	4199
FALSE	FALSE	TRUE	DEL	-1703
TRUE	FALSE	FALSE	DUP	491111
FALSE	TRUE	FALSE	DEL	-2530
FALSE	FALSE	TRUE	DEL	-1661
TRUE	FALSE	FALSE	DEL	-21
FALSE	FALSE	TRUE	DEL	-2624
FALSE	FALSE	TRUE	DEL	-1099
TRUE	FALSE	FALSE	DEL	-28
TRUE	TRUE	FALSE	DEL	-304
TRUE	FALSE	FALSE	DEL	-40
FALSE	FALSE	TRUE	DEL	-1533
FALSE	FALSE	TRUE	DEL	-3022
FALSE	FALSE	TRUE	DEL	-1022
FALSE	FALSE	TRUE	DEL	-2154
TRUE	FALSE	FALSE	DEL	-31
FALSE	FALSE	TRUE	DEL	-1246
FALSE	FALSE	TRUE	DEL	-2822
FALSE	FALSE	TRUE	DUP	3931
FALSE	FALSE	TRUE	MIXED	1199
FALSE	FALSE	TRUE	MIXED	4213
FALSE	FALSE	TRUE	MIXED	2305
FALSE	FALSE	TRUE	DUP	24040
TRUE	FALSE	FALSE	DUP	29
FALSE	TRUE	FALSE	DUP	16246
FALSE	FALSE	TRUE	DEL	-10571
TRUE	TRUE	FALSE	DEL	-7678
FALSE	FALSE	TRUE	DEL	-5354
TRUE	TRUE	FALSE	DEL	-323
FALSE	FALSE	TRUE	DEL	-7419
FALSE	FALSE	TRUE	DUP	2347
FALSE	TRUE	FALSE	DEL	-802
FALSE	FALSE	TRUE	DEL	-13775
FALSE	FALSE	TRUE	DEL	-2636
TRUE	FALSE	FALSE	DUP	24
FALSE	FALSE	TRUE	MIXED	3657
FALSE	FALSE	TRUE	DEL	-2099
TRUE	TRUE	FALSE	DEL	-308
FALSE	FALSE	TRUE	DEL	-6487
FALSE	FALSE	TRUE	MIXED	1242
TRUE	FALSE	FALSE	INV	118
TRUE	FALSE	FALSE	DUP	49
TRUE	TRUE	FALSE	DEL	-303
FALSE	FALSE	TRUE	MIXED	2061
FALSE	FALSE	TRUE	DEL	-2183
FALSE	FALSE	TRUE	DEL	-1974
TRUE	TRUE	FALSE	DEL	-314
FALSE	FALSE	TRUE	DEL	-10590
TRUE	TRUE	FALSE	DEL	-320
FALSE	FALSE	TRUE	DUP	2622
FALSE	FALSE	TRUE	DUP	3715
FALSE	FALSE	TRUE	DEL	-2202
TRUE	FALSE	FALSE	DUP	34
FALSE	FALSE	TRUE	DEL	-1599
FALSE	FALSE	TRUE	DEL	-3799
FALSE	TRUE	FALSE	INV	138
